Time,Humidity,Temperature,Voltage
2019-10-10 03:12:00.639411,53.900001525878906,28.200000762939453,11.92
2019-10-10 03:22:01.248670,54.20000076293945,28.200000762939453,11.884
2019-10-10 03:32:01.828993,54.400001525878906,28.100000381469727,11.892
2019-10-10 03:42:02.428646,55.0,28.100000381469727,11.876
2019-10-10 03:52:03.018544,56.0,28.100000381469727,11.884
2019-10-10 04:02:03.619250,56.70000076293945,28.0,11.872
2019-10-10 04:12:04.219785,57.599998474121094,27.899999618530273,11.888
2019-10-10 04:22:04.818980,58.400001525878906,27.899999618530273,11.884
2019-10-10 04:32:05.409054,59.29999923706055,27.799999237060547,11.868
2019-10-10 04:42:06.008776,60.20000076293945,27.799999237060547,11.848
2019-10-10 04:52:06.609359,60.29999923706055,27.700000762939453,11.852
2019-10-10 05:02:07.199776,61.0,27.700000762939453,11.864
2019-10-10 05:12:07.798871,61.0,27.600000381469727,11.836
2019-10-10 05:22:08.389399,60.900001525878906,27.5,11.848
2019-10-10 05:32:09.017564,61.599998474121094,27.5,11.828
2019-10-10 05:42:09.589174,61.79999923706055,27.399999618530273,11.844
2019-10-10 05:52:10.189754,61.79999923706055,27.299999237060547,11.84
2019-10-10 06:02:10.788661,62.0,27.299999237060547,11.836
2019-10-10 06:12:11.379150,62.400001525878906,27.200000762939453,11.824
2019-10-10 06:22:11.998713,62.5,27.200000762939453,11.78
2019-10-10 06:32:12.568895,62.900001525878906,27.200000762939453,11.804
2019-10-10 06:42:13.169748,63.29999923706055,27.100000381469727,11.816
2019-10-10 06:52:13.768625,64.19999694824219,27.0,11.82
2019-10-10 07:02:14.369235,64.4000015258789,27.0,11.792
2019-10-10 07:12:14.959948,65.0,26.899999618530273,11.808
2019-10-10 07:22:15.548898,65.5999984741211,26.799999237060547,11.804
2019-10-10 07:32:16.149397,65.9000015258789,26.799999237060547,11.8
2019-10-10 07:42:16.748478,65.9000015258789,26.799999237060547,11.78
2019-10-10 07:52:17.339017,66.0999984741211,26.799999237060547,11.788
2019-10-10 08:02:17.929825,66.30000305175781,26.700000762939453,11.784
2019-10-10 08:12:18.528744,66.5,26.799999237060547,11.772
2019-10-10 08:22:19.119252,66.19999694824219,26.700000762939453,11.772
2019-10-10 08:32:19.719718,66.5,26.700000762939453,11.748
2019-10-10 08:42:20.319093,66.30000305175781,26.700000762939453,11.74
2019-10-10 08:52:20.919685,66.19999694824219,26.700000762939453,11.736
2019-10-10 09:02:21.498621,66.19999694824219,26.700000762939453,11.756
2019-10-10 09:12:22.088829,65.80000305175781,26.600000381469727,11.588
2019-10-10 09:22:22.689647,66.4000015258789,26.5,11.736
